file,dmp_id_present,dmp_id_type_doi,dmp_id_type_handle,dmp_id_type_ark,dmp_id_type_url,dmp_id_type_other,dmp_has_alternate_id,dmp_n_alternate_ids,dmp_has_related_id,dmp_n_related_ids,language_eng,language_present,has_created,has_modified,ethical_issues_exist_yes,ethical_issues_exist_filled,ethical_issues_description_present,ethical_issues_description_length,has_ethical_issues_report,plan_title_present,plan_title_length,plan_description_present,plan_description_length,contact_has_name,contact_has_mbox,contact_has_id,contact_id_is_orcid,contact_id_is_isni,contact_id_is_openid,contact_n_ids,contact_has_affiliation,contact_affiliation_has_ror,contact_affiliation_has_grid,contact_affiliation_has_isni,n_contributors,n_contributors_binned,contributor_has_orcid,contributor_has_mbox,contributor_has_affiliation,contributor_role_owner,contributor_role_researcher,contributor_role_contact,contributor_role_datamanager,contributor_role_steward,contributor_n_distinct_roles,has_cost,n_cost_items,cost_has_value,cost_has_currency,cost_has_description,cost_total_value,has_project,project_has_description,project_has_start,project_has_end,project_has_project_id,has_funding,has_funder_id,funder_id_type_fundref,has_grant_id,funding_status_planned,funding_status_applied,funding_status_granted,funding_status_rejected,funding_has_status,funding_funder_is_ec,n_datasets,n_datasets_binned,dataset_personal_data_yes,dataset_personal_data_filled,dataset_sensitive_data_yes,dataset_sensitive_data_filled,dataset_id_type_doi,dataset_id_type_handle,dataset_id_type_ark,dataset_id_type_url,dataset_id_type_other,dataset_has_alternate_id,dataset_has_related_id,dataset_any_is_reused,dataset_is_reused_filled,dataset_rights_any_present,dataset_rights_total_length,dataset_has_creator,dataset_creator_has_orcid,dataset_creator_has_affiliation,dataset_desc_any_present,dataset_desc_total_length,dataset_title_any_present,dataset_preservation_any_present,dataset_preservation_total_length,dataset_has_dqa,dataset_has_issued,dataset_has_keywords,dataset_n_keywords_total,dataset_has_security_privacy,dataset_has_technical_resource,dataset_tech_resource_has_id,dataset_any_language_set,dataset_all_eng,dataset_any_type_set,dataset_has_metadata_standard,dist_any_format_specified,dist_any_bytesize_specified,dist_any_access_specified,dist_access_open,dist_access_shared,dist_access_closed,dist_any_license_specified,dist_license_is_cc,dist_license_has_embargo,dist_any_access_url,dist_any_download_url,dist_any_available_until,dist_any_issued,dist_any_host,dist_host_certified,dist_host_has_geo,dist_host_has_pid_system,dist_host_versioning_yes,dist_host_versioning_filled,dist_host_has_backup,dist_host_has_availability,dist_host_has_host_id,dist_host_cert_iso16363,dist_host_cert_coretrustseal,dist_host_cert_dsa,dist_host_cert_iso16919,dist_host_cert_dini_zertifikat,dist_host_cert_din31644,dist_host_cert_trac,dist_host_cert_wds,dist_host_pid_doi,dist_host_pid_handle,dist_host_pid_url,dist_host_pid_urn,dist_host_pid_ark,dist_host_pid_other
7dfc161b-eedf-4d4c-b716-eed5a0274e44,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,43,0,1,181,1,1469,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,305,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e8044fe-958b-4da4-a2a2-a57a3667d28c,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,91,1,180,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,271,1,0,0,0,0,1,4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7ef558c7-a2fb-4577-8816-7961b1800c68,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,104,1,1324,1,0,1,0,0,0,1,0,0,0,0,11,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,360,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7efa3f74-7d0a-4cd6-ad48-7977edc1ff88,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,81,1,691,1,0,1,0,0,0,1,0,0,0,0,8,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,726,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f37e5ec-aabb-48d2-a775-d86417b2f3a6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,26,1,1646,1,0,1,0,0,0,1,0,0,0,0,17,3,1,0,0,1,1,0,0,0,2,1,6,1,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,6,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3423,1,0,0,1,0,1,13,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7fdd9ee2-987a-4329-ba12-f9bf836c11d9,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,120,1,646,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,423,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fef362c-7a86-4b13-981e-0f72e8d5fc46,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,96,1,724,1,0,1,0,0,0,1,0,0,0,0,6,3,1,0,0,1,1,0,0,0,2,1,2,1,0,1,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,633,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806fbe48-b578-430a-b712-7f632127167e,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,51,1,712,1,0,1,0,0,0,1,0,0,0,0,16,3,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4744,1,0,0,0,0,1,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82199ec2-2881-444a-8775-b58d1380f4b5,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,112,1,182,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,122,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
822444a7-089e-4521-a25a-3a20807435d9,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,91,1,599,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,305,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82554d27-1f45-4966-a093-3e8e1885339c,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,98,1,258,1,0,1,0,0,0,1,0,0,0,0,4,2,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,109,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82671236-ad55-48be-b33a-de3683cacd6a,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,120,1,1498,1,0,1,0,0,0,1,0,0,0,0,10,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2418,1,0,0,0,0,1,9,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830cd389-04fb-4656-8339-a61a05cb5a14,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,38,1,792,1,0,1,0,0,0,1,0,0,0,0,7,3,1,0,0,1,1,0,0,0,3,1,2,1,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1022,1,1,76,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83b6b396-0854-49f6-950d-3613168976d9,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,43,0,1,148,1,1214,1,0,1,0,0,0,1,0,0,0,0,7,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2168,1,0,0,0,0,1,46,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
83f0c45c-5de5-4541-b8f3-2f366934ef1c,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,20,1,359,1,0,1,0,0,0,1,0,0,0,0,6,3,1,0,0,1,1,0,0,0,3,1,1,1,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,263,1,0,0,1,0,1,2,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84708c6d-d111-4d11-bc18-277ed6341a16,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,100,1,1708,1,0,1,0,0,0,1,0,0,0,0,6,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13147,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8587655f-51fd-4bf2-b654-2ba10e0d446b,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,18,1,502,1,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,1,47,1,0,0,11750.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,47,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15590,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85927fd9-729a-4843-9139-293a2417018d,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,150,1,1577,1,0,1,0,0,0,1,0,0,0,0,7,3,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,276,1,0,0,0,0,1,24,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85b34713-a498-4fa9-9e20-bdd62cf05d03,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,79,1,200,1,0,1,0,0,0,1,0,0,0,0,4,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,164,1,0,0,0,0,1,3,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85e145e3-fed2-4656-9f77-c16a80eac3a6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,69,1,1463,1,0,1,0,0,0,1,0,0,0,0,7,3,1,0,0,1,1,0,0,1,3,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,185,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8632daea-fe4c-4623-9dba-e83408c6ac7a,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,20,1,359,1,0,1,0,0,0,1,0,0,0,0,6,3,1,0,0,1,1,0,0,0,3,1,1,1,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,263,1,0,0,1,0,1,2,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86412e2a-1e59-40b0-afa3-f001e63b195e,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,78,1,1293,1,0,1,0,0,0,1,0,0,0,0,13,3,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3281,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867a8002-f87b-471a-9de8-2793bb110d05,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,145,1,1798,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1221,1,0,0,0,0,1,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
869f0c9f-aab2-4e89-8896-9d23a58169ee,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,78,1,1293,1,0,1,0,0,0,1,0,0,0,0,13,3,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4231,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8816257d-a636-44c3-b32d-6f5c9c1a2845,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,147,1,2345,1,0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,940,1,0,0,0,0,1,7,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88241b41-29c4-4e07-8a88-01be0f7f26a2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,93,1,1003,1,0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1847,1,0,0,0,0,1,7,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88473078-1ff6-49a2-85b1-f6ac014c509a,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,133,1,1467,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1128,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8848f72c-30ac-4e1b-ba85-fbb7cbe22961,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,19,1,772,1,0,1,0,0,0,1,0,0,0,0,7,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,542,1,0,0,0,0,1,3,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
886f3f0e-8c65-4f05-b1b0-26d2b3b53e20,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,21,1,471,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89846e71-4383-4697-abb3-830f445dc28a,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,120,1,2100,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89f7a293-dfc4-4c68-9217-9b8c48bc4aa6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,32,1,2564,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,255,1,0,0,1,0,1,4,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a206e47-d21c-40ff-993c-71a59a61183d,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,128,1,1003,1,0,1,0,0,0,1,0,0,0,0,4,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8a2d4fe7-e46c-4eec-9f31-fd4a49da845b,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,65,1,650,1,0,1,0,0,0,1,0,0,0,0,15,3,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,87,1,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8aa12626-9f0c-49d2-a5c4-c51a1d091b69,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,7,1,62,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,1,4,1,0,1,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,4,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2854,1,1,706,1,0,1,3,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8c1ca095-ebfc-4d44-8484-548b5ac85465,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,18,1,389,1,0,1,0,0,0,1,0,0,0,0,6,3,1,0,0,1,1,0,0,0,2,1,3,1,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,3,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,217,1,1,149,1,0,1,5,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8cfe4e1c-38d4-4436-91d5-cf6a9330c242,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,35,1,1440,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,133,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d4a6851-f96e-4a29-ad79-37e8bf30d17a,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,72,1,3149,1,0,1,0,0,0,1,0,0,0,0,19,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3041,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8d6b2296-3eac-4d64-bea7-52c4c07faa3e,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,28,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d79c5a3-95c0-4bf7-9a2a-af8b4a108f65,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,112,1,701,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dcc764e-1f34-4361-8d1a-cafcc17670c6,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,116,1,274,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,335,1,0,0,0,0,1,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8dd76e21-b314-46b2-92df-a3fac00ddf0e,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5,1,224,1,0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,344,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
